"","multiple_choice","Muthoni na Mimi tulicheza nini?"
"","","michezo tofauti karibu na nyumba"
"","","mpira"
"","","kukimbia"
"","","karata"
"","multiple_choice","nilimsubiri wapi Muthoni?"
"","","shule"
"","","nyumbani"
"","","mbugani"
"","","dukani"
"","fill_in_the_blanks","nilijificha kwenye miti mkubwa wakati Muthoni alipoenda kwenye nyumba"
"","","miti"
"","","mawe"
"","","ukuta"
"","","nyasi"
"","fill_in_the_blanks","nilimwambia mama yangu kuhusu rafiki yangu Muthoni"
"","","mama"
"","","baba"
"","","kaka"
"","","dada"
"","fill_in_the_blanks","tulienda kuokota kuni pamoja"
"","","kuni"
"","","kahawa"
"","","vitabu"
"","","karatasi"
"","meanings","kuchota"
"","","nenda mbali kisha kirudishe"
"","meanings","mahafali"
"","","kuhitimu taaluma fulani"
"","meanings","haraka"
"","","bila kuchelewa"
"","meanings","sahau"
"","","kushindwa kukumbuks"
"","picture","sofa"
"","picture","kikombe"
"","picture","nyumba"
"","picture","meza"
"","words","asubuh"
"","words","kifungua"
"","words","nyuma"
"","words","endelea"
"Rangi_za_upinde","multiple_choice","upinde una rangi ngapi?"
"","","saba"
"","","tano"
"","","moja"
"","","kumi"
"","multiple_choice","anga ina rangi gani?"
"","","bluu"
"","","kijani"
"","","njano"
"","","nyekundu"
"","multiple_choice","miwa ni rangi gani?"
"","","kijani"
"","","bluu"
"","","njano"
"","","nyekundu"
"","fill_in_the_blanks","ranfi ya kwanza ya upinde ni red"
"","","nyekundu"
"","","njano"
"","","kijani"
"","","bluu"
"","fill_in_the_blanks","rangi ya saba ya upinde ni zambarau"
"","","zambarau"
"","","njano"
"","","kijani"
"","","bluu"
"","fill_in_the_blanks","yai pingu lina rangi ya manjano"
"","","manjano"
"","","nyekundu"
"","","kijani"
"","","bluu"
"","picture","yai"
"","picture","shati"
"","picture","chungwa"
"","picture","ndizi"
"","picture","alizeti"
"","picture","ua"
"","picture","upinde wa mvua"
"","picture","chura"
"","words","upinde"
"","words","kuvaa"
"","words","bustani"
"","words","zabibu"
"Sababu_Chura_kuwa_na_Sura_Mbaya","multiple_choice","nani alikua rafiki wa mjusi?"
"","","chura"
"","","ndege"
"","","simba"
"","","kiboko"
"","multiple_choice","walienda wapi kutafuta wasichana wapenzi?"
"","","mjiini"
"","","kilimani"
"","","mtoni"
"","","kijijini"
"","multiple_choice","chura alifanya nini kuifanya ngozi yake iwe ya kumetameta"
"","","alijitumbukiza kwenye maji ya moto"
"","","alikula epo"
"","","alimuona daktari"
"","","alikaa juani"
"","fill_in_the_blanks","Chura alimwonea Mjusi wivu kwa vile ngozi yake ilimetameta na kuvutia."
"","","ilimetameta"
"","","iliungua"
"","","ilikua mb aya"
"","","ilikua ya moto"
"","fill_in_the_blanks","tia maji chunguni  kisha weka mekoni"
"","","maji"
"","","sabuni"
"","","maharagwe"
"","","mboga"
"","fill_in_the_blanks","ngzo yake iliungua na mkia wake ulikatika"
"","","mkia"
"","","mguu "
"","","jicho"
"","","ulimi"
"","meanings","kung'ara"
"","","yenye kuhakisi mwanga"
"","meanings","kipaji"
"","","mwenye akili sana"
"","meanings","tayari"
"","","kabla au hali ya sasa"
"","meanings","badala"
"","","kwa namna nyingine, au kwa njia nyingine"
"","picture","mjusi"
"","picture","bomba"
"","picture","chombo"
"","picture","vyura"
"","words","marafiki"
"","words","kusikiliza"
"","words","kufika"
"","words","mrembo"
"Sayari_Jua_ya_Saba","multiple_choice","hapo zamani za kale kulikua na sayari jua ngapi angani?"
"","","saba"
"","","moja"
"","","tatu"
"","","kumi"
"","multiple_choice","sayari jua ya saba ilijificha wapi?"
"","","nyuma ya mlima"
"","","kisimani"
"","","kwenye pango"
"","","nyuma ya wingu"
"","multiple_choice","sayari jua huchomoza ikisikia sauti gani?"
"","","ya jogoo"
"","","ya simba"
"","","ya tausi"
"","","ya tembo"
"","fill_in_the_blanks","Walizirushia mishale lakini wakaweza kuziua sayari jua sita pekee."
"","","mishale"
"","","mikuki"
"","","mawe"
"","","bunduki"
"","fill_in_the_blanks","Baada ya sayari jua sita kuuawa, giza lilitanda kila mahali."
"","","giza"
"","","mwanga"
"","","furaha"
"","","rangi rangi"
"","fill_in_the_blanks","Sungura aliwaeleza wanyama wengine kwamba sayari jua ya saba bado likuwa hai na likuwa imeejificha nyuma ya mlima."
"","","sungura"
"","","tembo"
"","","jogoo"
"","","simba"
"","meanings","kabila"
"","","mgawanyiko wa kikundi cha watu katika jamii kinachohusu muungano wa familia kadhaa"
"","meanings","kuwasihi"
"","","kuomba kurudiwa kitu au kubembeleza kitu fulani kiwe sawa"
"","meanings","kuchanganyikiwa"
"","","hali ya kutokujua nini kitatokea"
"","meanings","tarumbeta"
"","","fanya sauti kubwa yenye kupenya mahali pote"
"","meanings","kutoa"
"","","kumpa mtu kitu fulani"
"","meanings","kuondoka"
"","","kutokujihisi shida tena, au kuwa huru"
"","meanings","akawika"
"","","kuongea kwa sauti kubwa"
"","meanings","kuchungulia"
"","","kuangalia kitu kwa kujificha katika uwazi mdogo"
"","picture","mshale"
"","picture","jua"
"","picture","kilima"
"","picture","Tausi"
"","picture","sungura"
"","picture","tembo"
"","picture","swala"
"","picture","jogoo"
"","words","milikiwa"
"","words","giza"
"","words","utatuzi"
"","words","upole"
"Shati_la_kijani_kibichi","multiple_choice","Hamisi aliitaji nini?"
"","","sare za shule"
"","","mwanasesere"
"","","kitabu"
"","","begi"
"","multiple_choice","hamisi aliona nini?"
"","","shati la kupendeza sanai"
"","","mbwa"
"","","matunda"
"","","pipi"
"","multiple_choice","leo ni siku gani kwa hamisi?"
"","","siku ya bahati"
"","","siku isiyo ya bahati"
"","","siku mbaya"
"","","siku ya huzuni"
"","fill_in_the_blanks","Siku moja Hamisi na babake walienda sokoni"
"","","sokoni"
"","","mgahawani"
"","","shuleni"
"","","kikaoni"
"","fill_in_the_blanks","Sina pesa za ziada za kukununulia shati kama hilo."
"","","pesa"
"","","maharagwe"
"","","nguo"
"","","vifungo"
"","fill_in_the_blanks","Baada ya kulipia sare, baba alitambua kuwa alikuwa na pesa zilizobaki za kununua shati la kijani kibichi"
"","","alitambua"
"","","alijutia"
"","","alichanganyikiwa"
"","","huzuni"
"","picture","sare"
"","picture","shati"
"","picture","mfuko"
"","picture","duka"
"","words","sare"
"","words","soko"
"","words","kushangaa"
"","words","chagua"
"Siafu_amwokoa_Njiwa","multiple_choice","siafu mdogo hakua amepata nini kwa muda mrefu?"
"","","maji"
"","","chakula"
"","","pipi"
"","","mboga mboga"
"","multiple_choice","nani alimuokoa siafu?"
"","","njiwa"
"","","skwaro"
"","","John na Petro"
"","","mamba"
"","multiple_choice","siafu alifanya nini kumuokoa njiwa?"
"","","alimuuma Petro"
"","","Alimpiga Petro"
"","","Alimuonya njiwa"
"","","Alimzuia Petro"
"","fill_in_the_blanks","ilikua siku yenye joto jingi"
"","","joto"
"","","baridi"
"","","mvua"
"","","barafu"
"","fill_in_the_blanks","Siafu Mdogo alifika mtoni akayanywa maji baridi."
"","","baridi"
"","","moto"
"","","machachu"
"","","machungu"
"","fill_in_the_blanks","Njiwa Mweupe alishtuka akaondoka."
"","","alishtuka"
"","","aliruka"
"","","alifurahi"
"","","aliimba"
"","meanings","chubwii"
"","","sauti inayofanywa na kitu kilichotumbukia kwenye kimiminika"
"","meanings","sana"
"","","kuzidi kiwango"
"","meanings","kishungi"
"","","rundo la nyasi au makusanyo ya nyasi"
"","meanings","fagia"
"","","kusogeza kitu kwa nguvu kubwa"
"","picture","siafu"
"","picture","skwaro"
"","picture","kombeo"
"","picture","njiwa"
"","picture","tawi"
"","picture","maji"
"","picture","jani"
"","picture","mti"
"","words","joto"
"","words","kuzama"
"","words","kuokoa"
"","words","usiku"
"Siku_ambayo_Jua_lilipotea","multiple_choice","mama jua aliamua kumtembelea nani?"
"","","dada yake mwezi"
"","","kilima"
"","","dunia"
"","","pango"
"","multiple_choice","milima ilivalia nini mama jua alipoondoka?"
"","","vitambaa vyeupe"
"","","nguo za kijani"
"","","miwani ya bluu"
"","","kofia nyeusi"
"","multiple_choice","nani alianza kulia"
"","","mawingu"
"","","milima"
"","","miti"
"","","upepo"
"","fill_in_the_blanks","upepo ulibishana na miti"
"","","upepo"
"","","milima"
"","","jua"
"","","mwezi"
"","fill_in_the_blanks","Anga lilifurahia sana kumwona Jua, likabadilika rangi ya bluu."
"","","bluu"
"","","kijani"
"","","nyekundu"
"","","nyeupe"
"","fill_in_the_blanks","Miti ilinyoosha matawi yake na kutabasamu."
"","","kutabasamu"
"","","kulia"
"","","kulalamika"
"","","kunyon'onyea"
"","meanings","kung'arang'ara"
"","","kung'ara kwa mwanaga tofauti tofauti"
"","meanings","kubishana"
"","","kutoa maelezo tofauti"
"","meanings","alitabasamu"
"","","kufurahi taratibu bila kutoa sauti"
"","meanings","kunung'unika"
"","","kulalamika kuhusu kitu kibaya kwa hasira"
"","picture","mwezi"
"","picture","maua"
"","picture","wingu"
"","picture","jani"
"","picture","nyota"
"","picture","jua"
"","picture","maji tone"
"","picture","mti"
"","words","mfupi"
"","words","kuamua"
"","words","mlima"
"","words","kuwa"
"Siku_tuliyouona_upinde_Day_we_saw_the_rainbow","multiple_choice","kobole aliishi wapi?"
"","","katika kijiji kidogo"
"","","katika milima"
"","","mjini"
"","","madukani"
"","multiple_choice","kobole aliona nini angani?"
"","","upinde wa mvua"
"","","wingu"
"","","jua"
"","","mwezi"
"","multiple_choice","Neno alifikiri nini kuhusu upinde wa mvua?"
"","","Ni rangi tofauti zinamwagika kutoka angani."
"","","ni shuka zuri"
"","","ni picha"
"","","ni uongo"
"","fill_in_the_blanks","Niliona mistari ya rangi tofauti angani."
"","","mistari"
"","","maduara"
"","","pembe tatu"
"","","miraba"
"","fill_in_the_blanks","Niliwapata watu wamesimama nje wakitazama juu kwa mshangao."
"","","mshangao"
"","","radhi"
"","","kwa furaha"
"","","kwa hasira"
"","fill_in_the_blanks","umeshawahi kuuona upinde wa mvua?"
"","","upinde wa mvua"
"","","maji"
"","","wingu"
"","","anga"
"","picture","nyumba"
"","picture","upinde wa mvua"
"","picture","vijiji"
"","picture","kichaka"
"","words","kuokota"
"","words","rangi"
"","words","shangazwa"
"","words","mbali"
"Sungura_mjanja_Hare_the_trickster","multiple_choice","Ndovu alikua nani?"
"","","chungu chenye asali"
"","","ndizi"
"","","miwa"
"","","mianzi"
"","multiple_choice","walimuona nani mtoni?"
"","","nyati"
"","","twiga"
"","","punda milia"
"","","mbwa"
"","multiple_choice","sungura aliwafunga Ndovu na Nyati kwa kutumia nini?"
"","","kamba ndefu"
"","","uzi"
"","","karatasi"
"","","nywele"
"","fill_in_the_blanks","Sungura alianza kula asali ya Ndovu!"
"","","asali"
"","","ndizi"
"","","epo"
"","","embe"
"","fill_in_the_blanks","Sungura alijificha Mtini"
"","","mtini"
"","","mwamba"
"","","mto"
"","","wingu"
"","fill_in_the_blanks","Sungura alimshangilia Nyati  akisema kwamba yeye ndiye mwenye nguvu zaidi."
"","","nyati"
"","","Ndovu"
"","","ndege"
"","","chura"
"","meanings","kidonda"
"","","sehemu iliyoumia kwenye ngoza kwa kukatwa"
"","meanings","hata mmoja"
"","","sio yeyote kati yao"
"","meanings","kiuno"
"","","sehemu ya mwili wa binadamu iliyopo katikakati ya mbavu na makalio"
"","meanings","tone"
"","","maji yenye kuanguka kidogokidogo"
"","picture","sufuria"
"","picture","nyati"
"","picture","Ndovu"
"","picture","sungura"
"","words","kunywa"
"","words","yenye"
"","words","kubisha"
"","words","karibu"
"Teksi_ya_Nanu_Nanu_s_taxi","multiple_choice","Nanu alikua anamsubiria nani?"
"","","Teksi"
"","","basi"
"","","mashua"
"","","lori"
"","multiple_choice","wanawake walikua wanapeleka wapi chajio?"
"","","vichwani mwao"
"","","kwenye mabegi yao"
"","","mikononi mwao"
"","","mifukoni mwao"
"","multiple_choice","teksi ni ya rangi gani?"
"","","nyekundu"
"","","bluu"
"","","kijani"
"","","njano"
"","fill_in_the_blanks","vinywaji baridi ni baridi na vitamu sana"
"","","vitamu"
"","","vichachu"
"","","vichungu"
"","","vya moto"
"","fill_in_the_blanks","ndege lazima wafike nyumbani kabla ya giza kuingia"
"","","giza"
"","","mwanga"
"","","asubuhi"
"","","mchana"
"","fill_in_the_blanks","Nikiwa mkubwa, nitanunua vipuli vingi vyangu na vya mamangu."
"","","vipuli"
"","","pipi"
"","","nguo"
"","","kofia"
"","meanings","mjanja"
"","","mwenye kuelewa haraka"
"","meanings","kuku"
"","","ndege wa nyumbani anayehifadhiwa kwa kutumiwa mayai yake au nyama yake"
"","meanings","makini"
"","","kukosa umoja kutoka kwa watu"
"","meanings","vipuli"
"","","kitu chenye kuvaliwa kwenye tundu la sikio"
"","picture","duka"
"","picture","kuku"
"","picture","chupa"
"","picture","teksi"
"","words","kuuza"
"","words","kusubiri"
"","words","kupumzika"
"","words","kwaheri"
"Uji_Milk_is_good","multiple_choice","baba anapika nini kwaajili ya kifungua kinywa?"
"","","Uji"
"","","mkate"
"","","yai"
"","","nafaka"
"","multiple_choice","baba anamwagaje maziwa?"
"","","kwa upendo"
"","","haraka"
"","","taratibu"
"","","kwa uangalifu"
"","fill_in_the_blanks","Zama anafikiria uji huuu unahitaji sukari  na maziwa zaidi"
"","","maziwa"
"","","maji"
"","","walimuona nani mtoni?"
"","","maharagwe"
"","fill_in_the_blanks","maziwa yana mafuta, vitamini na kalishiam"
"","","vitamin"
"","","mchanga"
"","","mwamba"
"","","vumbi"
"","meanings","uji"
"","","chakuala kinachopikwa kwa kuchemsha nafaka au unga kwenye maji au maziwa"
"","meanings","nishati"
"","","ni nguvu inayohitajika kwaajili ya kazi za mwili na akili"
"","meanings","kalishiam"
"","","madini muhimu kwaajili ya mifupa"
"","meanings","vitamin"
"","","ni virutubisho vyenye kukuza mwili"
"","picture","gari"
"","picture","kikombe"
"","picture","jiko"
"","picture","meza"
"","words","kifungua"
"","words","vitamu"
"","words","mama"
"","words","vitamini"
"Unafanya_nini_What_are_you_doing","words","kuimba"
"","words","kupunga"
"","words","kupiga"
"","words","kuvuta"
"Upepo_Wind","multiple_choice","upepo ulibandua nini kutoka mikononi mwangu?"
"","","tiara"
"","","kofia"
"","","kitabu"
"","","saa"
"","multiple_choice","nini kilimeza?"
"","","dhoruba"
"","","wingu"
"","","kilima"
"","","pango"
"","multiple_choice","niende wapi kabla upepo haujaanza kuvuma tena?"
"","","nyumbani"
"","","shule"
"","","mbughani"
"","","nje"
"","fill_in_the_blanks","Upepo ni mkali"
"","","upepo"
"","","wingu"
"","","ndege"
"","","tiara"
"","fill_in_the_blanks","pengine tiara yangu bado inapaa angani"
"","","angani"
"","","ardhini"
"","","uwanjani"
"","","mbughani"
"","fill_in_the_blanks","siwezi kuusikia upepo tena"
"","","upepo"
"","","ngoma"
"","","sauti"
"","","sauti"
"","meanings","dhoruba"
"","","upepo unaozunguka"
"","meanings","labda"
"","","hutumika kueleza kitu ambacho hakipo au kinachotarajiwa"
"","meanings","zungusha"
"","","kugeuza kwa mzunguko haraka"
"","meanings","kumeza"
"","","kuruhusu kitu kupita kooni"
"","picture","tiara"
"","picture","mti"
"","picture","jua"
"","picture","nyumba"
"","words","nguvu"
"","words","kuwa"
"","words","isiyo"
"","words","kesho"
"Vayu_Upepo_Vayu_the_wind","multiple_choice","nani kufanywa mwili wangu uliolowa kuwa wa baridi?"
"","","Upepo"
"","","jua"
"","","mwezi"
"","","nyota"
"","multiple_choice","Mapazia ya dirishani yanafanyaje?"
"","","yanapapatika"
"","","yanaanguka chini"
"","","yanaungua chini"
"","","yanapaa"
"","multiple_choice","nini kinafika, filimbi inapopigwa?"
"","","Treni"
"","","gari"
"","","basi"
"","","wingu"
"","fill_in_the_blanks","kila ninapomaliza kuoga kwa maji moto"
"","","kuoga"
"","","kula"
"","","kuendesha"
"","","kunywa"
"","fill_in_the_blanks","ninaweza kunusa chakula anachoandaa mama"
"","","kunusa"
"","","kuonja"
"","","kusikia"
"","","kugusa"
"","fill_in_the_blanks","hufanya kazi bila kusema lolote"
"","","kusema"
"","","kuhema"
"","","kutembea"
"","","kucheza"
"","meanings","andaa"
"","","fanya kitu kuwa tayari kutumika"
"","meanings","upole"
"","","tabia njema, busara na adabu"
"","meanings","kupepea"
"","","kupaa kwa kurusha rusha mabwa haraka haraka"
"","meanings","kutetemeka"
"","","kutingishika mwili bila kutarajia"
"","picture","kikombe"
"","picture","ndoo"
"","picture","dirisha"
"","picture","taa"
"","picture","ua"
"","picture","bomba"
"","picture","kioo"
"","picture","mti"
"","words","kutokea"
"","words","mapazia"
"","words","maua"
"","words","dirishani"
"Vitu_ninavyojua_Things_I_know","multiple_choice","kuku hulalia nini?"
"","","Mayai"
"","","mboga mboga"
"","","samaki"
"","","mwamba"
"","multiple_choice","Mbwa kufanya nini?"
"","","Hubweka"
"","","moo"
"","","huunguruma"
"","","kwak kwak"
"","multiple_choice","tunatumia nini mvua ikinyesha?"
"","","mwamvuli"
"","","kikombe"
"","","moto"
"","","taa"
"","fill_in_the_blanks","ngamia ni wa muhimu sana"
"","","ngamia"
"","","paka"
"","","chura"
"","","ndege"
"","fill_in_the_blanks","Meli husafirisha watu na vitu kwenye maji"
"","","meli"
"","","magari"
"","","malori"
"","","mabasi"
"","fill_in_the_blanks","Panya ni wanyama hatari"
"","","Panya"
"","","Mbwa"
"","","paka"
"","","vyura"
"","meanings","Muhimu"
"","","yenye thamani kubwa"
"","meanings","vizuri"
"","","hali ya mwili kupumzika"
"","meanings","ya ndani"
"","","Yenye kutumika nyumbani"
"","meanings","Usafiri"
"","","Kuchukua watu au vitu kutoka sehemu moja kwenda sehemu nyingine"
"","picture","kitanda"
"","picture","ngamia"
"","picture","kuku"
"","picture","meli"
"","picture","mbwa"
"","picture","mwamvuli"
"","picture","panya"
"","picture","shule"
"","words","tofauti"
"","words","mdogo"
"","words","haribu"
"","words","mwalimu"
"Wapi_kigoe_changu_Where_is_my_bat","multiple_choice","nimepoteza nini?"
"","","kigoe changu"
"","","kofia yangu"
"","","kitabu changu"
"","","mpira wangu"
"","fill_in_the_blanks","Niliangalia nyuma ya mlango"
"","","Mlango"
"","","kikombe"
"","","begi"
"","","kofia"
"","fill_in_the_blanks","nilikitafuta chini ya kitanda"
"","","kitanda"
"","","chungu"
"","","gari"
"","","mlango"
"","fill_in_the_blanks","nilikitafuta juu ya kabati"
"","","kabati"
"","","mlango"
"","","kitanda"
"","","chungu"
"","meanings","tafuta"
"","","kujaribu kutafuta kitu kwa kuangalia"
"","meanings","kabati"
"","","mbao ndefu au kitu kigumu kilichogongelewa ukutani  kwaajilii ya kuhefadhia vitu"
"","meanings","kila mahali"
"","","sehemu zote"
"","meanings","sanduku"
"","","chumba kilichopo ndani ya paa la nyumba"
"","picture","boksi"
"","picture","mlango"
"","picture","popo"
"","picture","kitanda"
"","words","haiwezekani"
"","words","imeonwa"
"","words","imetafutwa"
"","words","popote"
